,unique_id,cuisine,district
76,node/3234900952,chinese,"13th District, Budapest, Hungary"
77,node/3485792216,,"13th District, Budapest, Hungary"
78,node/3638049525,,"13th District, Budapest, Hungary"
79,node/3662431583,,"13th District, Budapest, Hungary"
80,node/3663836871,,"13th District, Budapest, Hungary"
81,node/3848575656,asian,"13th District, Budapest, Hungary"
82,node/4026474889,,"13th District, Budapest, Hungary"
83,node/4144012613,,"13th District, Budapest, Hungary"
84,node/4149387593,,"13th District, Budapest, Hungary"
85,node/4271470505,italian,"13th District, Budapest, Hungary"
86,node/4336692191,hungarian,"13th District, Budapest, Hungary"
87,node/4339052099,italian,"13th District, Budapest, Hungary"
88,node/4505322262,,"13th District, Budapest, Hungary"
89,node/4505367148,international,"13th District, Budapest, Hungary"
90,node/4735607863,burger;gyros,"13th District, Budapest, Hungary"
91,node/4774561245,regional,"13th District, Budapest, Hungary"
92,node/4877660635,burger,"13th District, Budapest, Hungary"
93,node/4895110515,,"13th District, Budapest, Hungary"
94,node/4903694004,chinese,"13th District, Budapest, Hungary"
95,node/5007270421,,"13th District, Budapest, Hungary"
96,node/5027237328,,"13th District, Budapest, Hungary"
97,node/5027237329,chinese,"13th District, Budapest, Hungary"
98,node/5051971625,indian,"13th District, Budapest, Hungary"
99,node/5086387043,chinese,"13th District, Budapest, Hungary"
100,node/5216893636,,"13th District, Budapest, Hungary"
101,node/5354591683,chinese,"13th District, Budapest, Hungary"
102,node/5676017271,,"13th District, Budapest, Hungary"
103,node/5794425854,tea;friture;diner;sandwich;hungarian;international;breakfast;coffee_shop,"13th District, Budapest, Hungary"
104,node/5848480522,pizza,"13th District, Budapest, Hungary"
105,node/6100739607,regional;international,"13th District, Budapest, Hungary"
106,node/6172979549,italian;pizza,"13th District, Budapest, Hungary"
107,node/6326901563,asian,"13th District, Budapest, Hungary"
108,node/6326901564,italian,"13th District, Budapest, Hungary"
109,node/6341964069,,"13th District, Budapest, Hungary"
110,node/6341965743,italian,"13th District, Budapest, Hungary"
111,node/6341965744,burger,"13th District, Budapest, Hungary"
112,node/6354166474,burger;chicken;salads,"13th District, Budapest, Hungary"
113,node/6383020178,,"13th District, Budapest, Hungary"
114,node/6678942403,greek,"13th District, Budapest, Hungary"
115,node/6703511712,,"13th District, Budapest, Hungary"
116,node/6703513854,,"13th District, Budapest, Hungary"
117,node/6796561704,fish,"13th District, Budapest, Hungary"
118,node/6836370504,local,"13th District, Budapest, Hungary"
119,node/6928103085,japanese,"13th District, Budapest, Hungary"
120,node/6951236777,international;hungarian;french,"13th District, Budapest, Hungary"
121,node/7115123342,,"13th District, Budapest, Hungary"
122,node/7116114120,,"13th District, Budapest, Hungary"
123,node/7116114121,,"13th District, Budapest, Hungary"
124,node/7116114123,,"13th District, Budapest, Hungary"
125,node/7116114124,,"13th District, Budapest, Hungary"
126,node/7116114125,asian,"13th District, Budapest, Hungary"
127,node/7116114126,,"13th District, Budapest, Hungary"
128,node/7116114127,,"13th District, Budapest, Hungary"
129,node/7116114128,,"13th District, Budapest, Hungary"
130,node/7116114129,pizza,"13th District, Budapest, Hungary"
131,node/7116114131,belgian,"13th District, Budapest, Hungary"
132,node/7116114133,coffee_shop,"13th District, Budapest, Hungary"
133,node/7124769193,,"13th District, Budapest, Hungary"
134,node/7177164463,asian,"13th District, Budapest, Hungary"
135,node/7214765891,,"13th District, Budapest, Hungary"
136,node/7215251885,,"13th District, Budapest, Hungary"
137,node/7215284885,,"13th District, Budapest, Hungary"
138,node/7230256785,,"13th District, Budapest, Hungary"
139,node/7363321723,,"13th District, Budapest, Hungary"
140,node/7807186143,regional,"13th District, Budapest, Hungary"
141,node/7933406705,,"13th District, Budapest, Hungary"
142,node/7933406711,vietnamese,"13th District, Budapest, Hungary"
143,node/7933406712,italian,"13th District, Budapest, Hungary"
144,node/7933406713,kebab,"13th District, Budapest, Hungary"
145,node/8001537065,regional,"13th District, Budapest, Hungary"
146,way/126488960,indian,"13th District, Budapest, Hungary"
147,way/159555871,,"13th District, Budapest, Hungary"
148,way/196785412,burger,"13th District, Budapest, Hungary"
149,way/303085001,chinese,"13th District, Budapest, Hungary"
150,way/336756615,,"13th District, Budapest, Hungary"
151,way/584378904,,"13th District, Budapest, Hungary"
0,node/450634514,,"14th District, Budapest, Hungary"
1,node/735806824,burger,"14th District, Budapest, Hungary"
2,node/735815355,,"14th District, Budapest, Hungary"
3,node/800040731,,"14th District, Budapest, Hungary"
4,node/800040840,,"14th District, Budapest, Hungary"
5,node/1382878689,,"14th District, Budapest, Hungary"
6,node/1382878701,chinese,"14th District, Budapest, Hungary"
7,node/1383427138,,"14th District, Budapest, Hungary"
8,node/1446020625,chinese,"14th District, Budapest, Hungary"
9,node/1458535257,chinese,"14th District, Budapest, Hungary"
10,node/1473278381,gyros,"14th District, Budapest, Hungary"
11,node/1473278383,pizza,"14th District, Budapest, Hungary"
12,node/1484096140,,"14th District, Budapest, Hungary"
13,node/1667578048,burger;pancake;langos,"14th District, Budapest, Hungary"
14,node/1667578078,vietnamese,"14th District, Budapest, Hungary"
15,node/1696118946,chinese,"14th District, Budapest, Hungary"
16,node/1696119060,pizza,"14th District, Budapest, Hungary"
17,node/1698467019,,"14th District, Budapest, Hungary"
18,node/1703315707,,"14th District, Budapest, Hungary"
19,node/1715212945,hungarian,"14th District, Budapest, Hungary"
20,node/1715330776,gyros,"14th District, Budapest, Hungary"
21,node/1715330780,chinese,"14th District, Budapest, Hungary"
22,node/1715356321,,"14th District, Budapest, Hungary"
23,node/1719066418,,"14th District, Budapest, Hungary"
24,node/1719106653,,"14th District, Budapest, Hungary"
25,node/1741811582,,"14th District, Budapest, Hungary"
26,node/1741811583,,"14th District, Budapest, Hungary"
27,node/1774678471,,"14th District, Budapest, Hungary"
28,node/1943453018,,"14th District, Budapest, Hungary"
29,node/1943454192,,"14th District, Budapest, Hungary"
30,node/1981032967,pizza,"14th District, Budapest, Hungary"
31,node/1990997486,,"14th District, Budapest, Hungary"
32,node/2276831072,sushi,"14th District, Budapest, Hungary"
33,node/2303448039,italian,"14th District, Budapest, Hungary"
34,node/2303455523,korean,"14th District, Budapest, Hungary"
35,node/2303461301,,"14th District, Budapest, Hungary"
36,node/2303463316,chinese,"14th District, Budapest, Hungary"
37,node/2303466439,,"14th District, Budapest, Hungary"
38,node/2385680007,burger,"14th District, Budapest, Hungary"
39,node/3058834933,,"14th District, Budapest, Hungary"
40,node/3063097538,chinese,"14th District, Budapest, Hungary"
41,node/3077939633,regional,"14th District, Budapest, Hungary"
42,node/3114994399,burger,"14th District, Budapest, Hungary"
43,node/3120695429,,"14th District, Budapest, Hungary"
44,node/3140038929,,"14th District, Budapest, Hungary"
45,node/3153697265,,"14th District, Budapest, Hungary"
46,node/3153719961,regional;pizza,"14th District, Budapest, Hungary"
47,node/3196726760,chinese,"14th District, Budapest, Hungary"
48,node/3405615419,chinese,"14th District, Budapest, Hungary"
49,node/3408282313,,"14th District, Budapest, Hungary"
50,node/3409063948,hungarian,"14th District, Budapest, Hungary"
51,node/3413898793,chinese,"14th District, Budapest, Hungary"
52,node/3458875196,,"14th District, Budapest, Hungary"
53,node/3458895995,,"14th District, Budapest, Hungary"
54,node/3458896095,regional,"14th District, Budapest, Hungary"
55,node/3458935793,,"14th District, Budapest, Hungary"
56,node/3470871793,,"14th District, Budapest, Hungary"
57,node/3500664777,chinese,"14th District, Budapest, Hungary"
58,node/3500667937,,"14th District, Budapest, Hungary"
59,node/3500672885,,"14th District, Budapest, Hungary"
60,node/3507505308,,"14th District, Budapest, Hungary"
61,node/3561615872,kebab,"14th District, Budapest, Hungary"
62,node/3562973493,italian,"14th District, Budapest, Hungary"
63,node/3562973494,chinese,"14th District, Budapest, Hungary"
64,node/3688606194,,"14th District, Budapest, Hungary"
65,node/3688606199,langos,"14th District, Budapest, Hungary"
66,node/3710487026,gyros,"14th District, Budapest, Hungary"
67,node/3798157336,kebab,"14th District, Budapest, Hungary"
68,node/3798160825,italian,"14th District, Budapest, Hungary"
69,node/4040376390,,"14th District, Budapest, Hungary"
70,node/4352439396,,"14th District, Budapest, Hungary"
71,node/4381072118,,"14th District, Budapest, Hungary"
72,node/5119953221,,"14th District, Budapest, Hungary"
73,node/5137524653,,"14th District, Budapest, Hungary"
74,node/5537849029,gyros;kebab,"14th District, Budapest, Hungary"
75,node/5650234396,pizza;italian,"14th District, Budapest, Hungary"
76,node/5661119822,italian_pizza;mediterranean;greek;chicken;pizza;friture;burger;italian;hungarian;grill,"14th District, Budapest, Hungary"
77,node/5958200285,,"14th District, Budapest, Hungary"
78,node/5961412845,,"14th District, Budapest, Hungary"
79,node/5962038924,,"14th District, Budapest, Hungary"
80,node/5964500386,,"14th District, Budapest, Hungary"
81,node/5972390685,,"14th District, Budapest, Hungary"
82,node/6232689722,,"14th District, Budapest, Hungary"
83,node/6251717625,pizza,"14th District, Budapest, Hungary"
84,node/6354166473,burger;chicken;salads,"14th District, Budapest, Hungary"
85,node/6432035493,chimney_cake,"14th District, Budapest, Hungary"
86,node/6458464123,langosh,"14th District, Budapest, Hungary"
87,node/6458464124,gyros,"14th District, Budapest, Hungary"
88,node/6533569537,burger,"14th District, Budapest, Hungary"
89,node/6533569538,burger,"14th District, Budapest, Hungary"
90,node/6665379140,,"14th District, Budapest, Hungary"
91,node/6819194342,burger,"14th District, Budapest, Hungary"
92,node/6819702053,italian;pizza,"14th District, Budapest, Hungary"
93,node/6819702054,turkish,"14th District, Budapest, Hungary"
94,node/6828664578,,"14th District, Budapest, Hungary"
95,node/6973628687,,"14th District, Budapest, Hungary"
96,node/6995917265,regional,"14th District, Budapest, Hungary"
97,node/7036905310,,"14th District, Budapest, Hungary"
98,node/7176296303,,"14th District, Budapest, Hungary"
99,node/7176296314,,"14th District, Budapest, Hungary"
100,node/7176296316,,"14th District, Budapest, Hungary"
101,node/7369657995,,"14th District, Budapest, Hungary"
102,node/7628817325,,"14th District, Budapest, Hungary"
103,node/7823758938,,"14th District, Budapest, Hungary"
104,node/7823758991,,"14th District, Budapest, Hungary"
105,node/8071235418,,"14th District, Budapest, Hungary"
106,node/8072423568,chicken,"14th District, Budapest, Hungary"
107,node/8084720316,regional,"14th District, Budapest, Hungary"
108,node/8148212404,,"14th District, Budapest, Hungary"
109,way/25227262,,"14th District, Budapest, Hungary"
110,way/25227266,,"14th District, Budapest, Hungary"
111,way/35869111,burger,"14th District, Budapest, Hungary"
112,way/207507468,burger,"14th District, Budapest, Hungary"
113,way/256936349,burger,"14th District, Budapest, Hungary"
114,way/261996894,,"14th District, Budapest, Hungary"
115,way/284845765,,"14th District, Budapest, Hungary"
116,way/285882563,pizza;kebab,"14th District, Budapest, Hungary"
117,way/314480594,,"14th District, Budapest, Hungary"
118,way/335605603,,"14th District, Budapest, Hungary"
119,way/385571711,burger,"14th District, Budapest, Hungary"
120,way/722668912,,"14th District, Budapest, Hungary"
0,node/678851976,burger,"15th District, Budapest, Hungary"
1,node/973563109,,"15th District, Budapest, Hungary"
2,node/973568810,,"15th District, Budapest, Hungary"
3,node/1347796109,,"15th District, Budapest, Hungary"
4,node/1365112305,regional,"15th District, Budapest, Hungary"
5,node/1398795334,italian,"15th District, Budapest, Hungary"
6,node/1473278382,,"15th District, Budapest, Hungary"
7,node/2124713061,,"15th District, Budapest, Hungary"
8,node/2124717296,burger,"15th District, Budapest, Hungary"
9,node/2197723328,,"15th District, Budapest, Hungary"
10,node/2330595138,,"15th District, Budapest, Hungary"
11,node/3036677334,,"15th District, Budapest, Hungary"
12,node/3071828933,,"15th District, Budapest, Hungary"
13,node/3134915129,,"15th District, Budapest, Hungary"
14,node/3200411990,burger;sandwich,"15th District, Budapest, Hungary"
15,node/3207936470,pizza,"15th District, Budapest, Hungary"
16,node/3207936473,,"15th District, Budapest, Hungary"
17,node/3384021193,,"15th District, Budapest, Hungary"
18,node/3422249374,pizza,"15th District, Budapest, Hungary"
19,node/3770243636,,"15th District, Budapest, Hungary"
20,node/4337055089,,"15th District, Budapest, Hungary"
21,node/4456802455,,"15th District, Budapest, Hungary"
22,node/4586419880,pizza,"15th District, Budapest, Hungary"
23,node/4844596444,regional,"15th District, Budapest, Hungary"
24,node/4846377394,burger,"15th District, Budapest, Hungary"
25,node/4846877988,kebab,"15th District, Budapest, Hungary"
26,node/6082053664,,"15th District, Budapest, Hungary"
27,node/6387302221,pizza;burger;greek;salad;dessert;drinks,"15th District, Budapest, Hungary"
28,node/7031893976,kebab,"15th District, Budapest, Hungary"
29,node/7213728446,burger,"15th District, Budapest, Hungary"
30,node/7871651707,pizza,"15th District, Budapest, Hungary"
31,node/7898575926,,"15th District, Budapest, Hungary"
32,node/7930559752,kebab,"15th District, Budapest, Hungary"
33,node/7930559756,pizza,"15th District, Budapest, Hungary"
34,node/8037707586,pizza,"15th District, Budapest, Hungary"
35,node/8135818060,,"15th District, Budapest, Hungary"
36,way/55247177,chicken,"15th District, Budapest, Hungary"
37,way/216674115,burger,"15th District, Budapest, Hungary"
38,way/308205804,regional,"15th District, Budapest, Hungary"
39,way/313055488,,"15th District, Budapest, Hungary"
40,way/383950752,kebab,"15th District, Budapest, Hungary"
41,way/426542259,burger;french,"15th District, Budapest, Hungary"
42,way/426542278,,"15th District, Budapest, Hungary"
43,way/796491802,italian,"15th District, Budapest, Hungary"
44,way/796514110,,"15th District, Budapest, Hungary"
45,way/796514115,,"15th District, Budapest, Hungary"
46,way/834268548,grill;friture;coffee_shop;local;pasta;pancake;donut;fish_and_chips;chicken;hungarian,"15th District, Budapest, Hungary"
0,node/31929662,,"16th District, Budapest, Hungary"
1,node/1768937560,regional;italian;hungarian,"16th District, Budapest, Hungary"
2,node/2124704710,,"16th District, Budapest, Hungary"
3,node/2124704713,italian,"16th District, Budapest, Hungary"
4,node/2124706907,,"16th District, Budapest, Hungary"
5,node/2135017205,pizza,"16th District, Budapest, Hungary"
6,node/2203437467,ice_cream,"16th District, Budapest, Hungary"
7,node/2286699733,,"16th District, Budapest, Hungary"
8,node/2330603349,,"16th District, Budapest, Hungary"
9,node/2330603586,,"16th District, Budapest, Hungary"
10,node/2528585530,,"16th District, Budapest, Hungary"
11,node/3202147973,"gyros,_hamburger,","16th District, Budapest, Hungary"
12,node/3220480661,gyros,"16th District, Budapest, Hungary"
13,node/3483809594,"gyros,_hamburger","16th District, Budapest, Hungary"
14,node/3483821070,pizza,"16th District, Budapest, Hungary"
15,node/3861501290,,"16th District, Budapest, Hungary"
16,node/3861501291,,"16th District, Budapest, Hungary"
17,node/3861501295,,"16th District, Budapest, Hungary"
18,node/4342550691,american,"16th District, Budapest, Hungary"
19,node/4933475524,,"16th District, Budapest, Hungary"
20,node/6341966539,pizza,"16th District, Budapest, Hungary"
21,node/6341966543,gyros,"16th District, Budapest, Hungary"
22,node/7995030049,,"16th District, Budapest, Hungary"
23,node/8084720303,chinese,"16th District, Budapest, Hungary"
24,way/314167635,regional,"16th District, Budapest, Hungary"
25,way/665167929,pizza,"16th District, Budapest, Hungary"
26,way/742674432,,"16th District, Budapest, Hungary"
0,node/763653010,burger,"17th District, Budapest, Hungary"
1,node/1691296958,,"17th District, Budapest, Hungary"
2,node/2330611592,,"17th District, Budapest, Hungary"
3,node/2330611670,,"17th District, Budapest, Hungary"
4,node/3124091091,burger,"17th District, Budapest, Hungary"
5,node/3138152607,pizza,"17th District, Budapest, Hungary"
6,node/3151530704,"pizza,_hamburger,_traditional","17th District, Budapest, Hungary"
7,node/3280131761,burger,"17th District, Budapest, Hungary"
8,node/3948097772,,"17th District, Budapest, Hungary"
9,node/4262768942,magyar,"17th District, Budapest, Hungary"
10,node/4933474655,,"17th District, Budapest, Hungary"
11,node/5972565586,burger,"17th District, Budapest, Hungary"
12,way/190039010,burger,"17th District, Budapest, Hungary"
13,way/322446986,,"17th District, Budapest, Hungary"
14,way/369364210,burger,"17th District, Budapest, Hungary"
15,way/420276820,pizza,"17th District, Budapest, Hungary"
16,way/514507102,,"17th District, Budapest, Hungary"
17,way/570532243,burger;gyros,"17th District, Budapest, Hungary"
18,way/585752544,hungarian,"17th District, Budapest, Hungary"
0,node/1829791655,german,"18th District, Budapest, Hungary"
1,node/2330614176,,"18th District, Budapest, Hungary"
2,node/2330614417,,"18th District, Budapest, Hungary"
3,node/2330616654,,"18th District, Budapest, Hungary"
4,node/2399001261,pizza,"18th District, Budapest, Hungary"
5,node/2510673748,vietnamese,"18th District, Budapest, Hungary"
6,node/3304901441,gyros,"18th District, Budapest, Hungary"
7,node/4306185389,kebab;pizza,"18th District, Budapest, Hungary"
8,node/4538642518,ice_cream,"18th District, Budapest, Hungary"
9,node/4933471242,,"18th District, Budapest, Hungary"
10,node/4933474628,,"18th District, Budapest, Hungary"
11,node/4939176793,,"18th District, Budapest, Hungary"
12,node/5028019326,,"18th District, Budapest, Hungary"
13,node/5298281628,pizza;italian,"18th District, Budapest, Hungary"
14,node/5298281630,burger;sandwich;kebab,"18th District, Budapest, Hungary"
15,node/5299442222,chicken,"18th District, Budapest, Hungary"
16,node/5301448804,,"18th District, Budapest, Hungary"
17,node/5302968496,langos,"18th District, Budapest, Hungary"
18,node/5331476983,seafood;burger,"18th District, Budapest, Hungary"
19,node/5335208623,burger,"18th District, Budapest, Hungary"
20,node/5343153935,regional;langos,"18th District, Budapest, Hungary"
21,node/5343153942,burger,"18th District, Budapest, Hungary"
22,node/5798437278,burger;sandwich;kebab;turkish,"18th District, Budapest, Hungary"
23,node/5902455748,,"18th District, Budapest, Hungary"
24,node/5902455752,,"18th District, Budapest, Hungary"
25,node/6854285054,burger,"18th District, Budapest, Hungary"
26,node/7071833714,,"18th District, Budapest, Hungary"
27,node/7122165971,regional,"18th District, Budapest, Hungary"
28,node/7728076173,,"18th District, Budapest, Hungary"
29,node/7728076184,,"18th District, Budapest, Hungary"
30,node/7728113091,,"18th District, Budapest, Hungary"
31,node/7728918104,,"18th District, Budapest, Hungary"
32,node/7728918106,,"18th District, Budapest, Hungary"
33,node/7728918107,,"18th District, Budapest, Hungary"
34,node/7728918108,,"18th District, Budapest, Hungary"
35,node/7728918109,,"18th District, Budapest, Hungary"
36,way/220325686,burger,"18th District, Budapest, Hungary"
37,way/279237420,vietnamese,"18th District, Budapest, Hungary"
38,way/302815432,gyros,"18th District, Budapest, Hungary"
39,way/311983149,ice_cream,"18th District, Budapest, Hungary"
40,way/485214718,regional,"18th District, Budapest, Hungary"
41,way/552561778,,"18th District, Budapest, Hungary"
42,way/684368680,burger;greek,"18th District, Budapest, Hungary"
43,way/727764892,regional,"18th District, Budapest, Hungary"
44,way/874170150,,"18th District, Budapest, Hungary"
0,node/323248341,,"19th District, Budapest, Hungary"
1,node/323253791,,"19th District, Budapest, Hungary"
2,node/991105098,gyros,"19th District, Budapest, Hungary"
3,node/991105099,,"19th District, Budapest, Hungary"
4,node/2193275904,,"19th District, Budapest, Hungary"
5,node/2193275926,,"19th District, Budapest, Hungary"
6,node/2193275970,,"19th District, Budapest, Hungary"
7,node/2330616994,,"19th District, Budapest, Hungary"
8,node/2330617589,,"19th District, Budapest, Hungary"
9,node/2398061534,pizza,"19th District, Budapest, Hungary"
10,node/2597300885,regional,"19th District, Budapest, Hungary"
11,node/3043007294,,"19th District, Budapest, Hungary"
12,node/3559243653,regional,"19th District, Budapest, Hungary"
13,node/4083074966,sushi,"19th District, Budapest, Hungary"
14,node/4505177499,hungarian,"19th District, Budapest, Hungary"
15,node/4541392372,pizza,"19th District, Budapest, Hungary"
16,node/4541392373,pizza,"19th District, Budapest, Hungary"
17,node/5308865568,pizza,"19th District, Budapest, Hungary"
18,node/5383448100,hungarian;pastry;chimney_cake,"19th District, Budapest, Hungary"
19,node/5383448106,pizza,"19th District, Budapest, Hungary"
20,node/5460273336,kebab;gyros;baklava,"19th District, Budapest, Hungary"
21,node/6016462131,chicken,"19th District, Budapest, Hungary"
22,node/6050952542,burger;sandwich,"19th District, Budapest, Hungary"
23,node/6111646682,kebab,"19th District, Budapest, Hungary"
24,node/6694705622,,"19th District, Budapest, Hungary"
25,node/6989882430,hungarian,"19th District, Budapest, Hungary"
26,node/7880278385,,"19th District, Budapest, Hungary"
27,node/7880278386,,"19th District, Budapest, Hungary"
28,node/7880283985,,"19th District, Budapest, Hungary"
29,node/7880284285,,"19th District, Budapest, Hungary"
30,way/239866583,asian,"19th District, Budapest, Hungary"
31,way/316772589,regional,"19th District, Budapest, Hungary"
0,node/2330619217,international,"20th District, Budapest, Hungary"
1,node/2330619767,,"20th District, Budapest, Hungary"
2,node/3884389125,american,"20th District, Budapest, Hungary"
3,node/5081448659,,"20th District, Budapest, Hungary"
4,node/6154204127,,"20th District, Budapest, Hungary"
5,node/6154204129,,"20th District, Budapest, Hungary"
6,node/6762215617,pizza,"20th District, Budapest, Hungary"
7,way/384432926,burger,"20th District, Budapest, Hungary"
0,node/1704218416,regional;pizza,"21st District, Budapest, Hungary"
1,node/2209799628,,"21st District, Budapest, Hungary"
2,node/2319588314,italian;pizza,"21st District, Budapest, Hungary"
3,node/2330620711,japanese;international;sushi,"21st District, Budapest, Hungary"
4,node/2407929184,burger;regional;pizza,"21st District, Budapest, Hungary"
5,node/2466606555,regional,"21st District, Budapest, Hungary"
6,node/2934024770,regional,"21st District, Budapest, Hungary"
7,node/4382292789,regional,"21st District, Budapest, Hungary"
8,node/4493110789,burger;regional;pizza,"21st District, Budapest, Hungary"
9,node/4731165175,burger;regional;pizza,"21st District, Budapest, Hungary"
10,node/6283663636,regional,"21st District, Budapest, Hungary"
11,node/6283663637,regional,"21st District, Budapest, Hungary"
12,node/6283663638,regional,"21st District, Budapest, Hungary"
13,node/6283663640,regional;pizza,"21st District, Budapest, Hungary"
14,node/6283663641,burger,"21st District, Budapest, Hungary"
15,node/6283663643,burger,"21st District, Budapest, Hungary"
16,node/6283663644,regional,"21st District, Budapest, Hungary"
17,node/6283663645,regional,"21st District, Budapest, Hungary"
18,node/6283672266,burger;regional;pizza,"21st District, Budapest, Hungary"
19,node/6284071466,burger,"21st District, Budapest, Hungary"
20,node/6284071467,regional,"21st District, Budapest, Hungary"
21,node/6284071468,regional,"21st District, Budapest, Hungary"
22,node/6284071469,regional,"21st District, Budapest, Hungary"
23,node/6284071470,regional,"21st District, Budapest, Hungary"
24,node/6284071471,regional,"21st District, Budapest, Hungary"
25,node/6284071472,regional,"21st District, Budapest, Hungary"
26,node/6284071473,burger;turkish,"21st District, Budapest, Hungary"
27,node/6284071474,regional,"21st District, Budapest, Hungary"
28,node/6284085976,regional,"21st District, Budapest, Hungary"
29,node/6284085977,regional,"21st District, Budapest, Hungary"
30,node/6284085978,regional,"21st District, Budapest, Hungary"
31,node/6288444328,pizza,"21st District, Budapest, Hungary"
32,node/6290000063,burger;regional;pizza,"21st District, Budapest, Hungary"
33,node/6290000064,italian;noodle,"21st District, Budapest, Hungary"
34,node/6290000065,regional,"21st District, Budapest, Hungary"
35,node/6291734916,chinese,"21st District, Budapest, Hungary"
36,node/6470062993,,"21st District, Budapest, Hungary"
37,node/6470775216,regional,"21st District, Budapest, Hungary"
38,node/6470865892,,"21st District, Budapest, Hungary"
39,node/6470925561,regional,"21st District, Budapest, Hungary"
40,node/7177912533,regional,"21st District, Budapest, Hungary"
41,way/114314788,burger,"21st District, Budapest, Hungary"
42,way/217525807,regional,"21st District, Budapest, Hungary"
0,node/1261007363,pizza,"22nd District, Budapest, Hungary"
1,node/1344529015,,"22nd District, Budapest, Hungary"
2,node/2330621264,,"22nd District, Budapest, Hungary"
3,node/2387939522,international,"22nd District, Budapest, Hungary"
4,node/2914950431,,"22nd District, Budapest, Hungary"
5,node/3638032787,,"22nd District, Budapest, Hungary"
6,node/4054164044,chinese,"22nd District, Budapest, Hungary"
7,node/4054164045,burger,"22nd District, Budapest, Hungary"
8,node/4054164046,chicken,"22nd District, Budapest, Hungary"
9,node/4054164047,,"22nd District, Budapest, Hungary"
10,node/4054164119,regional;langos,"22nd District, Budapest, Hungary"
11,node/4324238049,,"22nd District, Budapest, Hungary"
12,node/4324238053,greek;burger,"22nd District, Budapest, Hungary"
13,node/4332287854,chinese,"22nd District, Budapest, Hungary"
14,node/4933474118,,"22nd District, Budapest, Hungary"
15,node/4933474539,,"22nd District, Budapest, Hungary"
16,node/5548941648,pizza,"22nd District, Budapest, Hungary"
17,node/6648336209,pizza;turkish,"22nd District, Budapest, Hungary"
18,node/6648336210,sandwich,"22nd District, Budapest, Hungary"
19,node/6802690036,,"22nd District, Budapest, Hungary"
20,node/6803079741,greek;kebab,"22nd District, Budapest, Hungary"
21,node/6808375743,,"22nd District, Budapest, Hungary"
22,node/6903959906,ice_cream;pizza,"22nd District, Budapest, Hungary"
23,node/7412675548,,"22nd District, Budapest, Hungary"
24,node/7474302453,,"22nd District, Budapest, Hungary"
25,node/7700141332,hungarian,"22nd District, Budapest, Hungary"
26,node/7700141333,gyros;soup,"22nd District, Budapest, Hungary"
27,node/7915426285,,"22nd District, Budapest, Hungary"
28,way/105671463,burger,"22nd District, Budapest, Hungary"
29,way/304749491,,"22nd District, Budapest, Hungary"
30,way/306476590,italian,"22nd District, Budapest, Hungary"
31,way/306786533,,"22nd District, Budapest, Hungary"
32,way/519390294,pizza;burger;hungarian;fish,"22nd District, Budapest, Hungary"
33,way/527645136,american,"22nd District, Budapest, Hungary"
34,way/711860609,barbecue,"22nd District, Budapest, Hungary"
35,way/786903971,langos;hungarian,"22nd District, Budapest, Hungary"
36,way/786904000,chimney_cake,"22nd District, Budapest, Hungary"
0,node/1038961033,regional;pizza,"23rd District, Budapest, Hungary"
1,node/4940559142,regional,"23rd District, Budapest, Hungary"
2,node/5085980821,,"23rd District, Budapest, Hungary"
3,node/5387347759,regional,"23rd District, Budapest, Hungary"
4,node/5387347760,chinese,"23rd District, Budapest, Hungary"
5,node/5387347764,chicken,"23rd District, Budapest, Hungary"
6,node/6153365669,regional,"23rd District, Budapest, Hungary"
7,node/6291493560,regional,"23rd District, Budapest, Hungary"
8,node/6291493561,burger,"23rd District, Budapest, Hungary"
9,node/6291493562,regional,"23rd District, Budapest, Hungary"
10,node/6291626570,chinese,"23rd District, Budapest, Hungary"
11,node/6291626571,turkish,"23rd District, Budapest, Hungary"
12,node/6291626572,greek,"23rd District, Budapest, Hungary"
13,way/127554471,burger,"23rd District, Budapest, Hungary"
14,way/243493068,chicken,"23rd District, Budapest, Hungary"
15,way/288474076,regional,"23rd District, Budapest, Hungary"
16,way/295725773,burger,"23rd District, Budapest, Hungary"
17,way/886761241,,"23rd District, Budapest, Hungary"
